0.10192785182253401,-0.07503813548627054,B
-0.029114729174082074,-0.1172329366645047,B
0.06906583596249427,0.3039727571817196,A
-0.0754484760932504,-0.0340083377280112,B
0.07501182425987402,0.06524919264134808,A
-0.3064577515468119,0.16901857621466887,A
-0.2062879180299101,0.08918825911119622,B
-0.2078246672400379,0.31848739949224025,A
-0.22001001706747206,-0.28198937481570496,B
-0.028370045892176593,-0.13811170761051422,A
-0.194513164146162,0.4512276919331685,A
-0.2721365418243599,-0.051464671453969116,A
0.36688258882024555,0.08556963881917906,B
-0.000997985039971939,0.042208421523987856,A
-0.04623747795698516,-0.10554336814108112,B
0.05486687588533734,0.1539796933750449,B
-0.1410185233384581,0.1279477063210648,B
-0.10164979756369004,0.032496804057879115,B
-0.00989823865069465,-0.1763924544175316,A
-0.21647293825965136,0.10396179234521588,B
-0.112488111050703,0.4298569617913298,A
0.18986464135007014,0.33642219276903207,B
-0.036183755308147596,-0.10303492074268746,B
0.3559138095988992,0.2710960597179811,B
0.037813215020254407,-0.03196754661937055,B
-0.22539917276579557,0.0780640789857423,A
0.051028559903444015,0.09742418257183962,B
0.19356955647375212,0.17915722364606732,A
0.14400271392881606,0.17977104588805135,B
-0.1425432889569546,-0.29008823832305103,A
0.2325467401316221,-0.25965198894398345,B
-0.13522429937667665,0.11558818837856673,A
-0.2852703233644452,0.05198481791441705,B
0.0719042538911681,-0.20505289094091658,B
-0.20348903340484378,0.018395455507634117,A
-0.1016351086730085,-0.29825938872795954,B
-0.0436655404222103,0.028853154597440114,B
0.057107856781551815,-0.05218170934231486,B
0.2958332242518784,0.04042621360455163,A
0.08681806025144956,0.024050837067287695,B
0.04478261292510664,-0.009335993646471861,A
-0.12329502086338784,0.21129265565965918,A
0.19562913688117173,-0.17927089860250744,B
-0.047192965337714464,0.10699111576070884,A
-0.3292184606862463,0.15008642207858428,A
-0.07964074929038867,-0.26094271863749763,B
-0.25015921915271644,0.14756257136865222,B
0.13856210698000201,0.16524437952957505,A
0.09428858051937056,0.23227122641312722,A
-0.12895040016543596,0.023004710147989254,A
-0.05542431134679522,-0.31878747282030984,B
