-0.9244294010444967,1.00236599321632,A
0.04502858257042382,-0.2855561688493715,A
-0.472608721397838,1.070453904290826,B
0.5119392457304015,-0.829072991271855,B
0.46501443254056585,0.25316102756360814,A
-0.6348599123156171,0.45768866269844194,A
1.1462200704630308,-1.2858767707026655,B
-0.7967797627842012,0.5429722728624893,A
-0.6815068412469751,-1.523791444191023,B
-0.5582840602240571,0.340468369713646,B
1.246895785469975,-0.1982035434444647,B
1.3552182250815998,1.2389720242327953,B
-1.8493212140561335,-1.1706917216341663,A
0.6785323991924235,0.8998759247759258,B
-0.4856773929406513,0.7523600175012006,B
-0.6917223374036381,1.5767494392655206,A
-0.5948642659043193,0.16115387829017033,B
-0.9597382960803825,-1.944279992305556,A
0.14174429629053564,-0.17328128783075772,B
0.8275630880263712,0.9805953724149509,B
-1.4452429900516646,-0.5916737203786996,A
0.15158423703125828,-0.5682280793164776,B
-0.07346429932578703,-0.5408012364749019,B
-0.30517044970540647,1.7956683624720926,B
0.9754226398219565,-0.7628112868124091,B
0.20323018780210994,-0.9443186930745008,A
0.5647605147606496,-1.4271686922282982,B
0.07994623818403991,1.0949755290662369,B
0.8082423449790651,-0.540342235335903,B
-0.3307354303101696,0.9370587758123641,A
0.35551598336833407,0.08882856130680772,B
1.3712927709451883,0.959874899791915,B
0.5883850835998227,-1.5333731996622029,B
0.27667294069439347,-1.2938698928415273,A
-0.32682728298824554,0.5437188959399757,B
-1.1927075803360694,1.7755466786572993,B
0.41443855729612494,-0.9771334138852137,B
0.3869726397519739,-0.5079373824124028,A
0.7118909545067043,0.7105677617408009,B
1.2335755073695105,1.3912699136086983,A
0.5345328117158875,-0.562969195269304,A
2.6388323902545,-0.4797526269298631,B
-1.0121207775665744,-0.395994175913309,B
-0.3815136511134467,0.015747106292036652,A
0.27183783639762477,0.3336215582940017,A
1.2793987245094771,0.7513206234712112,B
0.37157330760459173,0.8346513946399771,B
0.3504813182634061,-2.0240413580393404,B
-0.35480779299275367,-0.6017163713599787,B
0.031385831788436305,-1.3243221904970248,A
0.02652676683425783,0.6851735494302098,A
0.3325504637470918,-0.7817471115841144,A
0.15426851589485702,0.06678587273562323,A
1.1349682332077824,-0.6453734551271324,B
-1.195900913538443,1.2632689580048975,B
0.13101519980421827,1.5740488151888128,B
-0.8923138121180193,-0.5998460000830255,B
1.2339785272082633,-0.26784014235337733,B
0.4761254298370825,-0.7983746903870415,A
-0.15261351649387414,0.22962237756904155,B
1.3131370655563297,-0.7720744426096655,B
-1.1970678905024918,-2.0213887963455686,A
-0.8043210952841623,0.28928543133114926,A
1.05877649043519,0.5674485006735376,A
-0.5959759345924459,0.23028937632968252,B
-0.11751823016394905,1.0962428851405914,B
-0.015206486940808728,-1.8280637123833543,B
-0.6784879214487392,0.02420181089811669,A
0.6207646717337743,0.29292190959723546,A
-1.874112362716689,-0.06614105746937335,A
-0.40380041432582137,0.7990515255023989,A
0.8448961041690779,-0.7770699781966828,B
-0.13055504903810689,-2.632896671476845,A
-0.2928528802750595,1.660572642289295,A
-0.8430811315933208,0.9214484144902905,B
1.264961516395311,-0.6205087636234065,B
0.6127058222008475,0.47497270584043016,A
-0.6902526471334635,0.3450961255729862,B
1.2324597722214492,-0.02507544305000323,B
-0.06566451570900357,-0.054628227184928956,A
-1.8133553013436974,0.7379363463573393,B
0.1820634510307391,0.6627869274115196,A
-0.2400900814584252,0.400102827023851,A
-0.2576578087989173,0.21193142004493437,A
-2.741012403406422,-0.07755967930171534,B
-0.8179883299569597,-1.031883052905758,A
-0.22291647040788679,-0.27464554791683415,A
1.2362393538827838,0.667564381441891,B
0.3645291281600736,0.7365401823540672,A
1.3759623105922487,-1.9194766167099429,A
-1.3237119383027396,0.020162024116774563,A
-0.2778913208392217,1.1846202926120373,A
1.0926751808647406,0.5406259737936532,B
-0.3565984419594596,-1.583459070408543,A
0.24774113120763064,-0.9326517720918502,B
-1.3107166528333463,-2.3228284169360234,B
-0.23771345176467124,1.097814187739697,A
0.4121036440158564,-1.3400660993559652,A
-0.7742585241741285,1.1456224797464882,B
-0.4841610332612737,-1.2287183641551147,B
-0.640384667051998,-0.4816776613868011,B
0.10253249236023375,-1.040926917322403,B
-0.49264172970802317,-1.333194534410322,B
0.516870522993726,1.2230842819261847,B
-0.18884647651257377,0.3781175708144776,B
-0.4253103002414366,-1.0474386432031833,B
0.10467429086495487,1.2174250147342496,B
-0.33856643852778323,0.43190949087603225,A
0.2638031830499485,0.39006299167176567,B
-1.0609347493544012,0.10345699471459843,B
-0.09338990395603855,0.29219110818725197,B
0.0313027334952785,0.47622618887753404,B
0.1786635133708135,-0.7183612407561547,B
